uid,shopName,ownerName,email,password,phoneNumber,primarySkill,city,area,visitingCharges,rating,reviewsCount
SDwjRRuAEhU4AigkNuy6vsLVsRu1,Saba's Salon,Saba's,provider_chijocehlea_3zgrvgj7ts1ivug@yaqeen.com,Password123!,0512287857,Beauty Parlor,Islamabad,F-8,450,4.9,235
vuh5Mz05Q9gWp6NWkweweTyWfdm1,"Studio M: Hair, Nail & Beauty Salon","Studio M: Hair, Nail & Beauty",provider_chijlxbeqdm_3zgrqxpteprgae4@yaqeen.com,Password123!,0518357921,Beauty Parlor,Islamabad,F-8,450,4.4,347
MtjIzKWb0vW3vcro7foq0rY4Azg2,Ashley's Hair and Makeup Studio,Ashley's Hair and Makeup Studio,provider_chijrwsk3nm_3zgrq2w9iqild3w@yaqeen.com,Password123!,03094405552,Beauty Parlor,Islamabad,F-8,450,4.9,84
5dEHAHKlhXPIt9HJbwq84WzvbbD2,Fabs Beauty Salon I-8,Fabs Beauty  I-8,provider_chijj15qva-v3zgroibsdd0si8s@yaqeen.com,Password123!,03355593228,Beauty Parlor,Islamabad,F-8,450,4.8,5968
Y2tqyyJfm1Q9NtctKErDoMCQku12,Rozella Salon & Spa,Rozella  & Spa,provider_chij-7dn_ey-3zgrdlgi0du3lac@yaqeen.com,Password123!,03006446777,Beauty Parlor,Islamabad,F-8,450,4.3,83
RZxxwklY6FXiA2YUluT4GVbwLgt2,Abelia Beauty Salon and Institute by sadia,Abelia Beauty  and Institute by sadia,provider_chij-t0xats_3zgrjij7vqbdkz0@yaqeen.com,Password123!,03075729000,Beauty Parlor,Islamabad,F-8,450,4.4,180
l2B8JnYvj5aIrMchaRGUjG5V6Q23,"Almas Beauty Salon and Academy Skin ,Nail, Hair and Make-up Artist in Islamabad","Almas Beauty  and ademy Skin ,Nail, Hair and Make-up Artist in Islamabad",provider_chijx6aojn-_3zgrawnhko_dhki@yaqeen.com,Password123!,03345393902,Beauty Parlor,Islamabad,F-8,450,4.8,106
pEeAFTOitKcg7fr6v3PPr3fCY2K2,Neesha Khurram salon,Neesha Khurram,provider_chijo1peu0y-3zgrhcupwwvt-vw@yaqeen.com,Password123!,03071076107,Beauty Parlor,Islamabad,F-8,450,4.3,21
JUZp12zcfVO4vwpAuNYPvSN1ng82,Mazhar's Hair Salon,Mazhar's Hair,provider_chijj6afla2_3zgr8ayq0z8awsm@yaqeen.com,Password123!,03005506622,Barber & Grooming,Islamabad,F-8,200,4,281
af3jCIMevRf9ndcOZ5jCETHz0Th1,The Chop Shop Saloon,The Chop  Saloon,provider_chijcadcmk2_3zgrdwuk23kpm40@yaqeen.com,Password123!,03025291014,Barber & Grooming,Islamabad,F-8,200,4.3,17
bdyDLbo7NhRd4M6rRYvl29P2ziz2,SQA Barber Studio,SQA Barber Studio,provider_chijwy-vrk6_3zgrsm7eom-ivgu@yaqeen.com,Password123!,0512744650,Barber & Grooming,Islamabad,F-8,200,4.6,14
nsk8qAnBPBbN0PpJGZlbXgDfsoP2,"Islamabad Clipperz — Best Barber in Islamabad | Men’s Haircuts, Skin Fades & Beard Styling | Open 24/7","Islamabad Clipperz — Best Barber in Islamabad | Men’s Haircuts, Skin Fades & Beard Styling | Open 24/7",provider_chijavapzlm_3zgray1lppgcyu8@yaqeen.com,Password123!,03126660209,Barber & Grooming,Islamabad,F-8,200,4.9,205
YJYnYeVfgvam7RjEsmrxHVQ91ao2,Genesis salon for men,Genesis  for men,provider_chijdcuxu9i_3zgr-clxc5yx0i4@yaqeen.com,Password123!,03355159900,Barber & Grooming,Islamabad,F-8,200,4.7,159
AteZjuuJlgcbjxnsQ8rYmU1L8I13,Razors & Scissors - Men's salon F7,Razors & Scissors - Men's  F7,provider_chijo2efsmu_3zgrufygps5h3py@yaqeen.com,Password123!,0516141254,Barber & Grooming,Islamabad,F-8,200,4.4,403
9YJLROj9S0eOvCiwPc5nZCppGH52,Fade Men's Salon,Fade Men's,provider_chij86d-ymc93zgretjtbguqnt4@yaqeen.com,Password123!,03111696176,Barber & Grooming,Islamabad,F-8,200,4.8,226
cHkpDfOBYrY3kwEW9zPCCbPeYiT2,Options for men Salon Islamabad,Options for men  Islamabad,provider_chij-xdxnoi_3zgrtez10acou-o@yaqeen.com,Password123!,0512650052,Barber & Grooming,Islamabad,F-8,200,4.8,344
Znv7LuPsCdhk4LUO5bzhnLzkgwe2,Fasil auto car work shop g8 markaz,Fasil auto car work  g8 markaz,provider_chijk4cvohe_3zgr5vmnsi5ngtq@yaqeen.com,Password123!,03038875499,Automobile Mechanic,Islamabad,F-8,500,5,4
eqtxl8h6jEfkF1CSYkpdZQbSovf2,Shahid auto work shop F8,Shahid auto work  F8,provider_chijp0b9ywc_3zgr93n0wu9cgp0@yaqeen.com,Password123!,03115158302,Automobile Mechanic,Islamabad,F-8,500,5,8
J8bXzIv3wFMMnIZer6WlzJcZGlz2,Car Diagnostic and Tuneup Center,Car Diagnostic and Tuneup,provider_chiji0iboey_3zgrre-5k7fmxvw@yaqeen.com,Password123!,03144128577,Automobile Mechanic,Islamabad,F-8,500,3.9,36
vbkFiN8yX0XouYrqfFU5equPL6x1,4k German vehicle repiar.pk 2.O,4k German vehicle repiar.pk 2.O,provider_chij26bto_6_3zgrhafpbx4syuc@yaqeen.com,Password123!,03255266950,Automobile Mechanic,Islamabad,F-8,500,5,10
bnKJQ1vIX7XFW2btqRCmPTFgqra2,Grand Auto,Grand Auto,provider_chij5av4mqi_3zgrfcll8a0xo3g@yaqeen.com,Password123!,03229116710,Automobile Mechanic,Islamabad,F-8,500,5,5
rTBgfLvVLoUKv3PQkzbHA1zkHWN2,Arslan Auto Mechanic,Arslan Auto Mechanic,provider_chijsrtiopu_3zgrxgpvohkyf84@yaqeen.com,Password123!,03010307301,Automobile Mechanic,Islamabad,F-8,500,4.8,5
gOdqjOfKh5TNjqkmSMvOmyqVuGV2,AsifAutoGarage,AsifAutoGarage,provider_chijj4r78mi_3zgr69rwi0hamwc@yaqeen.com,Password123!,03301060444,Automobile Mechanic,Islamabad,F-8,500,4.6,113
kXVSTvQo4Cf2ZvsXZL1rFBqE5z23,Auto car mechanic,Auto car mechanic,provider_chij89v2yozt3zgruls9fjdowsu@yaqeen.com,Password123!,03487346663,Automobile Mechanic,Islamabad,F-8,500,4.3,3
UByHNJs2bXVBdHmlcieIyGuOixj1,Tech Electrical Services,Tech Electrical,provider_chijuq18x2h_qcorwoy7ef3ohq8@yaqeen.com,Password123!,03294160492,Appliance Repair,Islamabad,F-8,400,5,2
cfC9JyV27lhvqXX3SHXfrp1ovCx1,Smart FixUp | Top Ac & Fridge services | Automatic Washing machine,Smart FixUp | Top  & Fridge  | Automatic Washing mhine,provider_chij6suj03yunikrzvjfs1gmc9e@yaqeen.com,Password123!,03177959336,Appliance Repair,Islamabad,F-8,400,4.9,55
1H0ryrjGXhXuVcmDkE03KBkBm2P2,Fast Repairing service,Fast ing service,provider_chij3qkx1xpr3zgrhk4phxmeg_g@yaqeen.com,Password123!,03170908725,Appliance Repair,Islamabad,F-8,400,4,67
Bxgrp4AXOqbzMLLw91hprjq8Kad2,Kareegar Electric Works,Kareegar Electric Works,provider_chijx90ft7dv3zgrs4rv74_3u9e@yaqeen.com,Password123!,03424405239,Appliance Repair,Islamabad,F-8,400,5,113
p6jXy0OFzIgz3Izywi4CsUC5ufe2,The Handyman Pvt. Limited,The Handyman Pvt. Limited,provider_chijo656sfk-3zgrvoxmi_hhzd4@yaqeen.com,Password123!,03043214389,Appliance Repair,Islamabad,F-8,400,4.1,104
dACwgKYUfoV5UwBysL58F0m18af1,Skil Electronics - Panasonic Authorised Service Centre,Skil Electronics - Panasonic Authorised Service Centre,provider_chijiwsznqe_3zgr6ms0nljw8lc@yaqeen.com,Password123!,0512651032,Appliance Repair,Islamabad,F-8,400,4,119
gfz9f3RJtdhaidCOIz1e6tsg64g1,Afzal electronics f8 islamabad,Afzal electronics f8 islamabad,provider_chijk54jwri_3zgrr_jj8blveym@yaqeen.com,Password123!,03115056756,Appliance Repair,Islamabad,F-8,400,3.7,9
wvwE1S4vscPC1l9Qe7CAaBA6bV42,Mehran Experts,Mehran Experts,provider_chijx7kgldux3zgrsqwgx2pq8rm@yaqeen.com,Password123!,03000888121,Appliance Repair,Islamabad,F-8,400,4.9,212
wdNJR4OeCtcYMEyqGA8Huoo171t2,"Fast Cleaners ( Cleaning Services, Janitorial Services, Carpet, Sofa, Water Tank, In Islamabad, )","Fast Cleaners ( Cleaning , Janitorial , Carpet, Sofa, Water Tank, In Islamabad, )",provider_chijm9mrf6iv3zgrzdf_-_xqcq8@yaqeen.com,Password123!,03335111974,Cleaning & Janitorial,Islamabad,F-8,350,4.5,38
fERXRwxtWxYXpuoxiG5NliKFFEn1,Fresh And Bright Cleaning Services,Fresh And Bright Cleaning,provider_chij084ekwcv3zgrkdrw-9ygpqu@yaqeen.com,Password123!,03177147280,Cleaning & Janitorial,Islamabad,F-8,350,5,15
3Z1RTWDSeQVnqIGMxbW69wuS8pl1,Classic International ( Cleaning services Carpert Cleaning Events Management In Islamabad),Classic International ( Cleaning  Carpert Cleaning Events Management In Islamabad),provider_chij3ugf68m_3zgrgyzvsxdvfly@yaqeen.com,Password123!,0512282305,Cleaning & Janitorial,Islamabad,F-8,350,4.6,7
wIUau2HNQDYpWfSw6TGrqLGvwDw1,Fast Cleaning Solutions,Fast Cleaning s,provider_chij1zd0rge_3zgry1zoy81v1pm@yaqeen.com,Password123!,03195352412,Cleaning & Janitorial,Islamabad,F-8,350,4.7,44
c8khXDSaUhMSB4GceYGdWzeVmaC2,ECS Facilities Management & Janitorial Services,ECS Filities Management & Janitorial,provider_chijg1steqe_3zgrkrtwcaralgw@yaqeen.com,Password123!,03125899336,Cleaning & Janitorial,Islamabad,F-8,350,4.8,12
QbRqWACIOzNhq4r1RPwWzAo7qup1,Phoenix Home Services PVT LTD,Phoenix Home  PVT LTD,provider_chijpwkdj3fr3zgrsntupx8897w@yaqeen.com,Password123!,03347811900,Cleaning & Janitorial,Islamabad,F-8,350,5,547
CPKFxRrHaJYF2As4j9LXNt2ZIXR2,Fast Enterprises Cleaning Services,Fast Enterprises Cleaning,provider_chijwvmqqofr3zgrmsruziy5z3y@yaqeen.com,Password123!,03125111974,Cleaning & Janitorial,Islamabad,F-8,350,5,2
2UsykvoB9cd59IZQh9VLpJhdvCp2,Standard Cleaning Services,Standard Cleaning,provider_chijmtjsovc_3zgrmpnaenacp_m@yaqeen.com,Password123!,03458599550,Cleaning & Janitorial,Islamabad,F-8,350,4.5,25
0BYaBRLVrDQLnsUhHD7ScDqAzVn1,"MAQSOOD AND SONS - BEST HVAC CONTRACTORS , AC REPAIRING AND MAINTENANCE COMPANY","MAQSOOD AND SONS - BEST HV CONTRTORS ,  ING AND MAINTENANCE COMPANY",provider_chijjekpx96v3zgrqcoqw9htilk@yaqeen.com,Password123!,03040007000,AC Technician,Islamabad,I-8,500,4.9,515
FB1Kt8mDtUby6DVOSohQeeJ2cGx1,Islamabad AC Service & Installation,Islamabad  Service & Installation,provider_chijf5qnwn6v3zgrxhgqecmvdps@yaqeen.com,Password123!,03335322024,AC Technician,Islamabad,I-8,500,3.9,34
HxzFMrBpdANETklYgAFVoDeE4DB3,Islamabad Car AC & heater Installation,Islamabad Car  & heater Installation,provider_chijo4ejzr2v3zgr8srs1bdx03y@yaqeen.com,Password123!,03319695786,AC Technician,Islamabad,I-8,500,5,39
XXu1cYu8JRU1e9SYeHhCz7tGJkB2,City Cool Engineering,City Cool Engineering,provider_chijvarppuiv3zgrrbuqw0ebsog@yaqeen.com,Password123!,03035002034,AC Technician,Islamabad,I-8,500,4.6,9
cfC9JyV27lhvqXX3SHXfrp1ovCx1,Smart FixUp | Top Ac & Fridge services | Automatic Washing machine,Smart FixUp | Top  & Fridge  | Automatic Washing mhine,provider_chij6suj03yunikrzvjfs1gmc9e@yaqeen.com,Password123!,03177959336,AC Technician,Islamabad,I-8,500,4.9,55
RrVr6bHu5MMJvB9KLIlGd2qEVSG3,Ali Multi Solution service,Ali Multi  service,provider_chijq2ten_qv3zgrcqpg1xbpuv4@yaqeen.com,Password123!,03100200378,AC Technician,Islamabad,I-8,500,5,8
Tz9YQNs1U5NYge78uh517wfQXvp1,Skyair,Skyair,provider_chijdss-p4yv3zgrbxjhfa5qsmw@yaqeen.com,Password123!,03040007000,AC Technician,Islamabad,I-8,500,5,10
5wtIfvinwpPWZAAv3QeEKyesHq32,Orient AC Service,Orient  Service,provider_chijdunvtlmv3zgrkud00mhx0qw@yaqeen.com,Password123!,03002125584,AC Technician,Islamabad,I-8,500,3.6,16
KSUTQLbwCSeSIAM7dwpItfkvI8C2,Electrician & Plumber in Islamabad,& Plumber in Islamabad,provider_chijjcnfokgx3zgr3etvnn9l9i4@yaqeen.com,Password123!,03105692348,Plumber,Islamabad,I-8,300,4.9,54
hGCGXVBvNYMdbiKpL57qJyDTjHN2,Islamabad plumber and electricians,Islamabad plumber and s,provider_chij75vq2uuv3zgr3tlw2_9hv9e@yaqeen.com,Password123!,03015374005,Plumber,Islamabad,I-8,300,4.8,387
EQcgYyoQWEbXCgOp4b1h11aicYp1,Plumberb,Plumberb,provider_chijqeg-k2i_3zgrpaykekr2qzg@yaqeen.com,Password123!,03344774437,Plumber,Islamabad,I-8,300,4.8,92
xnNcAYhkwgY54i6AXlvz66xlClk1,Islamabad plumber Electrical And AC Works,Islamabad plumber Electrical And  Works,provider_chij3yf1zko_3zgrehmvktc5wio@yaqeen.com,Password123!,03339608196,Plumber,Islamabad,I-8,300,5,1
TNrCcZaQusPOWN6jmVDNW4DzyTR2,Building maintenance islamabad,Building maintenance islamabad,provider_chijp8ki_b-v3zgrxesrao5tfqk@yaqeen.com,Password123!,03319944677,Plumber,Islamabad,I-8,300,5,97
qOGIXe3YyRNDa7jYCZBc0rCA0Vh2,Shahid electrician/plumber,Shahid /plumber,provider_chijn6zlwjsv3zgr-dsovtwjy-y@yaqeen.com,Password123!,03103994454,Plumber,Islamabad,I-8,300,4.2,5
p6jXy0OFzIgz3Izywi4CsUC5ufe2,The Handyman Pvt. Limited,The Handyman Pvt. Limited,provider_chijo656sfk-3zgrvoxmi_hhzd4@yaqeen.com,Password123!,03239066490,Plumber,Islamabad,I-8,300,4.1,104
cfC9JyV27lhvqXX3SHXfrp1ovCx1,Smart FixUp | Top Ac & Fridge services | Automatic Washing machine,Smart FixUp | Top  & Fridge  | Automatic Washing mhine,provider_chij6suj03yunikrzvjfs1gmc9e@yaqeen.com,Password123!,03177959336,Plumber,Islamabad,I-8,300,4.9,55
KSUTQLbwCSeSIAM7dwpItfkvI8C2,Electrician & Plumber in Islamabad,& Plumber in Islamabad,provider_chijjcnfokgx3zgr3etvnn9l9i4@yaqeen.com,Password123!,03105692348,Electrician,Islamabad,I-8,300,4.9,54
Uv101jkkWPWhBNGyrtNvmPfdkaG2,Technology Corner,Technology Corner,provider_chija3qm18sv3zgrv0sak3kdxyo@yaqeen.com,Password123!,03341018183,Electrician,Islamabad,I-8,300,4.9,11
Bxgrp4AXOqbzMLLw91hprjq8Kad2,Kareegar Electric Works,Kareegar Electric Works,provider_chijx90ft7dv3zgrs4rv74_3u9e@yaqeen.com,Password123!,03424405239,Electrician,Islamabad,I-8,300,5,113
UQEixiJxpGXeyYMqbaIVU1ZUUzj2,ASAD MAHMOOD HOME SERVICES,ASAD MAHMOOD HOME,provider_chijayd3zjmv3zgrc5fgmr7ucba@yaqeen.com,Password123!,03345734329,Electrician,Islamabad,I-8,300,5,2
9AXgwm1ffLZlIztvwHfVDkrYTG43,Sadiq electration,Sadiq electration,provider_chijk0i-8muv3zgreb7serky-dg@yaqeen.com,Password123!,03461813125,Electrician,Islamabad,I-8,300,4.5,25
FgKaI8uGEhRt4lEnm6bv6WvAQpr1,Bilal Electrical & A/C Services,Bilal Electrical & A/C,provider_chijb_35pgc_3zgr1nf4xggaz2g@yaqeen.com,Password123!,03423473707,Electrician,Islamabad,I-8,300,5,3
HxzFMrBpdANETklYgAFVoDeE4DB3,Islamabad Car AC & heater Installation,Islamabad Car  & heater Installation,provider_chijo4ejzr2v3zgr8srs1bdx03y@yaqeen.com,Password123!,03319695786,Electrician,Islamabad,I-8,300,5,39
5f2EubCyJ2PSiq3zeiVaGRvWIZ02,Umer Electrical & Ac Repairing Shop,Umer Electrical &  ing,provider_chijfzfseqcv3zgralpqdjdetsw@yaqeen.com,Password123!,03159310793,Electrician,Islamabad,I-8,300,4.5,25
OjVwrqfdnMRqBgWK9Rbp1esENFs1,Carpentrya - Kitchen Cabinet - Wardrobe - Door - LCD Rack Carpenter in Rawalpindi Islamabad,Carpentrya - Kitchen Cabinet - Wardrobe - Door - LCD Rk  in Rawalpindi Islamabad,provider_chijucophklt3zgrw7xjzrwhrdy@yaqeen.com,Password123!,03150535708,Carpenter,Islamabad,I-8,400,4.7,55
unsHelBcbRa3tliUVWbarYW4CgF3,"Furniture, carpenter work ,sofa cushion and furniture polish","Furniture,  work ,sofa cushion and furniture polish",provider_chijd3fpjm-v3zgrrrajkifk-ua@yaqeen.com,Password123!,03365635699,Carpenter,Islamabad,I-8,400,1.8,5
tsbxSlptV1d05Vvq1y2avLPfOpJ2,Traditions Furniture Islamabad,Traditions Furniture Islamabad,provider_chijlqecckov3zgrabtckf9cdri@yaqeen.com,Password123!,03365082271,Carpenter,Islamabad,I-8,400,4.4,145
GbvuMuLooBWM6RG3J9a8yzD0Tsx1,Carpenters.com.pk - Carpenter in Islamabad & Rawalpindi,s.com.pk -  in Islamabad & Rawalpindi,provider_chij35vqfziv3zgrufvymfws0jk@yaqeen.com,Password123!,03331331312,Carpenter,Islamabad,I-8,400,5,5
TE5MVLhwE3YZTEu3wasGPnTUwb82,Shani furniture,Shani furniture,provider_chij1u-uoqdr3zgrbdrebh41lyw@yaqeen.com,Password123!,03479085447,Carpenter,Islamabad,I-8,400,5,1
3cIO1HupMfc2j84sEPYleezDhrT2,Wood Complex,Wood Complex,provider_chijj72nprfr3zgr__etniqs40i@yaqeen.com,Password123!,03435004000,Carpenter,Islamabad,I-8,400,5,4
ovRrLVrsFzVBS7aqtVr5igI4Pig1,Home Factree,Home Ftree,provider_chijaqaawnq93zgrnhfrkj-mr8o@yaqeen.com,Password123!,03488910092,Carpenter,Islamabad,I-8,400,3.9,95
GucOFMOTVuQGZcUrKl49qKVILoX2,Pak Turk Furniture,Pak Turk Furniture,provider_chija8etszvt3zgrnqo7zlkpxb8@yaqeen.com,Password123!,03091999199,Carpenter,Islamabad,I-8,400,4.8,149
ijqKdSU1o4ff154qVniVvyXuA9h1,New Al-Asif Paint & Hardware Store. Official Dealer: Dulux & Gobis Paint,New Al-Asif Paint & Hardware . Official Dealer: Dulux & Gobis Paint,provider_chijeea2svqv3zgroqiz7qgck5k@yaqeen.com,Password123!,0514444559,Painter,Islamabad,I-8,600,4.6,29
Uvcy2Puv4LfZm50M2JatABk6fex2,Ishba's Beauty Lounge,Ishba's Beauty Lounge,provider_chijzw1agjht3zgrkcn0lm49s9e@yaqeen.com,Password123!,0514861785,Beauty Parlor,Islamabad,I-8,450,4.9,680
5dEHAHKlhXPIt9HJbwq84WzvbbD2,Fabs Beauty Salon I-8,Fabs Beauty  I-8,provider_chijj15qva-v3zgroibsdd0si8s@yaqeen.com,Password123!,03355593228,Beauty Parlor,Islamabad,I-8,450,4.8,5968
hOtWbgsB8VNfcZzDrmHaxvXLe4Y2,Blanche Beauty Bar,Blanche Beauty Bar,provider_chij1cltxaov3zgrl-baxkbkus0@yaqeen.com,Password123!,03285272408,Beauty Parlor,Islamabad,I-8,450,4.8,161
zTc4i1lgSMSzHCziAjody5xVHyU2,Angel's Salon,Angel's,provider_chijv0ozx0wv3zgrh_bbc1mcfb4@yaqeen.com,Password123!,03365629901,Beauty Parlor,Islamabad,I-8,450,4.7,1206
BZeWMtRnfnMEDKdMpC90N7VWw2z1,Jugnu's Salon I8 Markaz,Jugnu's  I8 Markaz,provider_chij8vpbogxt3zgrguun9wocwaa@yaqeen.com,Password123!,03055959954,Beauty Parlor,Islamabad,I-8,450,4.7,664
E7FzsjpdfqU9gsqpTNxQVEqHvqD2,Nordic Beauty Salon & Skincare,Nordic Beauty  & Skincare,provider_chijffbyhsgv3zgribn5k8p26ta@yaqeen.com,Password123!,0514866686,Beauty Parlor,Islamabad,I-8,450,5,205
hlzlQG8HwIMkGcHb5N8BheBH7xt2,Alan Chinese Beauty Parlour,Alan Chinese Beauty Parlour,provider_chijhwh7ru-v3zgrxpbvjbrvqr4@yaqeen.com,Password123!,0514445468,Beauty Parlor,Islamabad,I-8,450,4,154
v5HAoy0ZWyOBk7jcDQ6GiQURpBL2,Wasama's Beauty Salon,Wasama's Beauty,provider_chijdxukwn-v3zgrll4qy9kfreo@yaqeen.com,Password123!,03115337766,Beauty Parlor,Islamabad,I-8,450,4.9,81
CvgvJbucShWOZZLtnc5IH1tS0kS2,Razors & Scissors - Men's salon i8,Razors & Scissors - Men's  i8,provider_chijqxxcio693zgriaqhfp9czek@yaqeen.com,Password123!,0518774260,Barber & Grooming,Islamabad,I-8,200,4.4,185
k1kgndDDuRTqh0HKLKv8WwJYOop1,Famous Hair Saloon For Men,Famous Hair Saloon For Men,provider_chijtz-rh7sv3zgr2r2o7d3i3ro@yaqeen.com,Password123!,03095508004,Barber & Grooming,Islamabad,I-8,200,4.6,114
e3m711DqfUbfIfZchDV7rQsi5aD3,The Brut Barbers,The Brut Barbers,provider_chijoc-_zbcv3zgrwdea__dv2hu@yaqeen.com,Password123!,03229635440,Barber & Grooming,Islamabad,I-8,200,4.6,71
wGZuddOHpeg6HQM8Cg1BTZxXhhx1,Mr Cuts Saloon,Mr Cuts Saloon,provider_chij2s8yt22v3zgryahpysgfd8k@yaqeen.com,Password123!,0512751138,Barber & Grooming,Islamabad,I-8,200,4.8,202
s6d9P0nTsYZk9UCzW4gZ0ebl61n1,BBR MENS SALON,BBR MENS,provider_chijn397dacv3zgrhuni4djs6me@yaqeen.com,Password123!,03145012928,Barber & Grooming,Islamabad,I-8,200,5,3
FnX69arZ2KV0aRsFPIJQS6kuMhH3,Depilex MEN I8,Depilex MEN I8,provider_chijqd2xazft3zgrcwhhbe-qvis@yaqeen.com,Password123!,03473374539,Barber & Grooming,Islamabad,I-8,200,4.6,61
HOM4pyHwPTPuMN7w1tQSQv6mrev1,Avante Salon,Avante,provider_chijn71iegiv3zgr5uk5ofjggr0@yaqeen.com,Password123!,0514433964,Barber & Grooming,Islamabad,I-8,200,4.7,115
Zujm8KykboYcnFeRqWgRkmFKabg1,The Gents Lounge,The Gents Lounge,provider_chij_0agracv3zgrpjhtnl91tsw@yaqeen.com,Password123!,03333457912,Barber & Grooming,Islamabad,I-8,200,5,19
b5o2h0QQ3jVtTDKWr4GvMPDVOeh2,Asif auto work,Asif auto work,provider_chijmav9mqmv3zgrkts91erccss@yaqeen.com,Password123!,03067292298,Automobile Mechanic,Islamabad,I-8,500,4.8,34
mB9X5n29zMOteqf3conm0nOmgsk2,Sami Auto Workshop 24/7,Sami Auto  24/7,provider_chijpzexsnwv3zgrlg17gzzhobi@yaqeen.com,Password123!,03145060267,Automobile Mechanic,Islamabad,I-8,500,4.8,32
tpWgnp5Sg1O65fm8n3BRhWli2C02,Ijaz Auto Workshop,Ijaz Auto,provider_chijn3m_naav3zgrfnhoasx6b4i@yaqeen.com,Password123!,03368853088,Automobile Mechanic,Islamabad,I-8,500,3.3,10
Znv7LuPsCdhk4LUO5bzhnLzkgwe2,Fasil auto car work shop g8 markaz,Fasil auto car work  g8 markaz,provider_chijk4cvohe_3zgr5vmnsi5ngtq@yaqeen.com,Password123!,03038875499,Automobile Mechanic,Islamabad,I-8,500,5,4
HxzFMrBpdANETklYgAFVoDeE4DB3,Islamabad Car AC & heater Installation,Islamabad Car  & heater Installation,provider_chijo4ejzr2v3zgr8srs1bdx03y@yaqeen.com,Password123!,03319695786,Automobile Mechanic,Islamabad,I-8,500,5,39
kXVSTvQo4Cf2ZvsXZL1rFBqE5z23,Auto car mechanic,Auto car mechanic,provider_chij89v2yozt3zgruls9fjdowsu@yaqeen.com,Password123!,03487346663,Automobile Mechanic,Islamabad,I-8,500,4.3,3
gOdqjOfKh5TNjqkmSMvOmyqVuGV2,AsifAutoGarage,AsifAutoGarage,provider_chijj4r78mi_3zgr69rwi0hamwc@yaqeen.com,Password123!,03301060444,Automobile Mechanic,Islamabad,I-8,500,4.6,113
l1hCD85thnMe6T0pwhTrwuifJAR2,Auto Surgeon Workshop,Auto Surgeon,provider_chijj6x39lu_3zgreqeu4swhmo8@yaqeen.com,Password123!,03429810577,Automobile Mechanic,Islamabad,I-8,500,4.5,248
ruFtJCDwaJO2NvZsTzFuMk5rJo92,Bosch and Siemens Applainces Sale and After Saleservice center Islamabad,Bosch and Siemens Applainces Sale and After Saleservice  Islamabad,provider_chijoficfewv3zgrkwpquemc2ja@yaqeen.com,Password123!,03025006683,Appliance Repair,Islamabad,I-8,400,4.2,124
5X0QrFDeM9cZu9cmVQ26hXKAy8I2,Faizan Assistant – One Solution,Faizan Assistant – One,provider_chij80gx4eqv3zgrg-tpynr1omg@yaqeen.com,Password123!,03303541501,Appliance Repair,Islamabad,I-8,400,5,8
cfC9JyV27lhvqXX3SHXfrp1ovCx1,Smart FixUp | Top Ac & Fridge services | Automatic Washing machine,Smart FixUp | Top  & Fridge  | Automatic Washing mhine,provider_chij6suj03yunikrzvjfs1gmc9e@yaqeen.com,Password123!,03177959336,Appliance Repair,Islamabad,I-8,400,4.9,55
y40ToKIRn8avwYk3FpYjB9zAWpe2,AL Noor Fridge house,AL Noor Fridge house,provider_chijj0t_0wrd3zgrh1qmsdc15aa@yaqeen.com,Password123!,03446389826,Appliance Repair,Islamabad,I-8,400,4.9,30
cLo1dYTElnfu6QNJzdppJyfvm9r2,Hammad Heat & Cool services,Hammad Heat & Cool,provider_chijf-a8cdgrwiirntq5ui_8miy@yaqeen.com,Password123!,03084402441,Appliance Repair,Islamabad,I-8,400,4.9,98
YodOZQWiwvMZ9Ha3i92WrjI8Ovj2,K Falak Cool Breeze,K Falak Cool Breeze,provider_chij42xg4ocv3zgrm7qh9a0ltvm@yaqeen.com,Password123!,03455137257,Appliance Repair,Islamabad,I-8,400,4.9,165
1H0ryrjGXhXuVcmDkE03KBkBm2P2,Fast Repairing service,Fast ing service,provider_chij3qkx1xpr3zgrhk4phxmeg_g@yaqeen.com,Password123!,03170908725,Appliance Repair,Islamabad,I-8,400,4,67
0BYaBRLVrDQLnsUhHD7ScDqAzVn1,"MAQSOOD AND SONS - BEST HVAC CONTRACTORS , AC REPAIRING AND MAINTENANCE COMPANY","MAQSOOD AND SONS - BEST HV CONTRTORS ,  ING AND MAINTENANCE COMPANY",provider_chijjekpx96v3zgrqcoqw9htilk@yaqeen.com,Password123!,03040007000,Appliance Repair,Islamabad,I-8,400,4.9,515
wdNJR4OeCtcYMEyqGA8Huoo171t2,"Fast Cleaners ( Cleaning Services, Janitorial Services, Carpet, Sofa, Water Tank, In Islamabad, )","Fast Cleaners ( Cleaning , Janitorial , Carpet, Sofa, Water Tank, In Islamabad, )",provider_chijm9mrf6iv3zgrzdf_-_xqcq8@yaqeen.com,Password123!,03335111974,Cleaning & Janitorial,Islamabad,I-8,350,4.5,38
c8khXDSaUhMSB4GceYGdWzeVmaC2,ECS Facilities Management & Janitorial Services,ECS Filities Management & Janitorial,provider_chijg1steqe_3zgrkrtwcaralgw@yaqeen.com,Password123!,03125899336,Cleaning & Janitorial,Islamabad,I-8,350,4.8,12
